order_id,order_date,delivery_date,business_id,rider_id,flour_type_id,quantity_bags,price_per_bag,total_amount,payment_method,order_status
ORD-184142,2025-10-20,2025-10-20,BIZ-1056,3,1,21,9500.0,199500.0,POS,Pending
ORD-132897,2025-10-10,2025-10-10,BIZ-1044,4,2,25,9500.0,237500.0,Bank Transfer,Pending
ORD-754489,2025-10-04,2025-10-04,BIZ-1032,3,2,5,10000.0,50000.0,Bank Transfer,Cancelled
ORD-701518,2025-10-01,2025-10-01,BIZ-1036,4,3,9,9500.0,85500.0,Bank Transfer,Delivered
ORD-499162,2025-10-01,2025-10-01,BIZ-1056,2,4,38,9800.0,372400.0,Cash,Pending
ORD-592957,2025-10-06,2025-10-06,BIZ-1058,2,1,6,9800.0,58800.0,Cash,Pending
ORD-137731,2025-10-12,2025-10-12,BIZ-1038,3,2,16,9800.0,156800.0,Cash,Delivered
ORD-383412,2025-10-21,2025-10-21,BIZ-1030,4,1,34,10000.0,340000.0,Bank Transfer,Delivered
ORD-451938,2025-10-21,2025-10-21,BIZ-1059,2,4,39,9500.0,370500.0,POS,Delivered
ORD-637483,2025-10-12,2025-10-12,BIZ-1061,3,3,2,10000.0,20000.0,Bank Transfer,Cancelled
ORD-922209,2025-10-26,2025-10-26,BIZ-1049,2,4,25,10500.0,262500.0,Bank Transfer,Cancelled
ORD-841637,2025-10-13,2025-10-13,BIZ-1011,1,4,20,10500.0,210000.0,Cash,Pending
ORD-463058,2025-10-11,2025-10-11,BIZ-1024,3,2,24,9500.0,228000.0,POS,Pending
ORD-679215,2025-10-22,2025-10-22,BIZ-1032,2,3,24,10000.0,240000.0,POS,Pending
ORD-395322,2025-10-06,2025-10-06,BIZ-1023,3,4,11,9500.0,104500.0,POS,Cancelled
ORD-571727,2025-10-09,2025-10-09,BIZ-1030,1,2,2,9800.0,19600.0,Bank Transfer,Delivered
ORD-188914,2025-10-28,2025-10-28,BIZ-1018,3,4,25,10000.0,250000.0,Cash,Cancelled
ORD-434090,2025-10-25,2025-10-25,BIZ-1061,4,5,2,9500.0,19000.0,Bank Transfer,Pending
ORD-219039,2025-10-26,2025-10-26,BIZ-1060,1,3,22,9500.0,209000.0,Cash,Pending
ORD-234769,2025-10-01,2025-10-01,BIZ-1053,2,3,23,10000.0,218500.0,Bank Transfer,Pending
ORD-212249,2025-10-25,2025-10-25,BIZ-1041,2,2,11,9800.0,107800.0,POS,Cancelled
ORD-285710,2025-10-08,2025-10-08,BIZ-1041,4,3,28,10000.0,280000.0,Bank Transfer,Delivered
ORD-261487,2025-10-12,2025-10-12,BIZ-1022,2,3,10,9500.0,95000.0,Bank Transfer,Delivered
ORD-916711,2025-10-18,2025-10-18,BIZ-1041,2,2,15,10500.0,157500.0,Cash,Pending
ORD-179074,2025-10-03,2025-10-03,BIZ-1039,3,5,25,10000.0,250000.0,Cash,Delivered
ORD-114100,2025-10-01,2025-10-01,BIZ-1016,4,5,31,9500.0,294500.0,Cash,Delivered
ORD-457705,2025-10-23,2025-10-23,BIZ-1041,2,5,5,10000.0,50000.0,Cash,Delivered
ORD-747454,2025-10-27,2025-10-27,BIZ-1026,3,2,36,9500.0,342000.0,POS,Cancelled
ORD-711062,2025-10-03,2025-10-03,BIZ-1029,2,1,2,10500.0,21000.0,Cash,Delivered
ORD-583145,2025-10-19,2025-10-19,BIZ-1020,2,2,21,10500.0,220500.0,Cash,Cancelled
ORD-446974,2025-10-19,2025-10-19,BIZ-1010,1,3,9,10000.0,90000.0,POS,Delivered
ORD-210973,2025-10-24,2025-10-24,BIZ-1055,1,5,3,9500.0,28500.0,Cash,Delivered
ORD-158894,2025-10-19,2025-10-19,BIZ-1051,2,3,34,9500.0,323000.0,POS,Pending
ORD-309213,2025-10-22,2025-10-22,BIZ-1014,1,1,29,9500.0,275500.0,Cash,Delivered
ORD-185097,2025-10-28,2025-10-28,BIZ-1015,3,3,29,10000.0,290000.0,Bank Transfer,Pending
ORD-853144,2025-10-06,2025-10-06,BIZ-1061,1,5,1,9800.0,9800.0,Bank Transfer,Pending
ORD-104027,2025-10-29,2025-10-29,BIZ-1047,3,2,21,9800.0,205800.0,Cash,Cancelled
ORD-818904,2025-10-13,2025-10-13,BIZ-1050,4,2,6,10500.0,63000.0,Bank Transfer,Cancelled
ORD-152427,2025-10-07,2025-10-07,BIZ-1003,2,4,2,10000.0,20000.0,Cash,Pending
ORD-505695,2025-10-22,2025-10-22,BIZ-1054,3,3,18,9500.0,171000.0,Bank Transfer,Pending
ORD-655046,2025-10-10,2025-10-10,BIZ-1055,2,5,40,9500.0,380000.0,POS,Delivered
ORD-957264,2025-10-06,2025-10-06,BIZ-1002,4,2,36,9500.0,342000.0,POS,Delivered
ORD-619360,2025-10-06,2025-10-06,BIZ-1058,3,4,14,10500.0,147000.0,POS,Delivered
ORD-295103,2025-10-19,2025-10-19,BIZ-1012,2,3,38,10500.0,399000.0,Bank Transfer,Delivered
ORD-867101,2025-10-15,2025-10-15,BIZ-1006,2,3,4,10500.0,42000.0,Cash,Cancelled
ORD-164242,2025-10-21,2025-10-21,BIZ-1029,4,5,27,10500.0,283500.0,Cash,Cancelled
ORD-632240,2025-10-14,2025-10-14,BIZ-1052,1,5,23,10500.0,241500.0,Bank Transfer,Cancelled
ORD-284393,2025-10-01,2025-10-01,BIZ-1008,3,4,17,10000.0,170000.0,POS,Pending
ORD-376049,2025-10-30,2025-10-30,BIZ-1006,2,3,16,9800.0,156800.0,Bank Transfer,Cancelled
ORD-668326,2025-10-05,2025-10-05,BIZ-1022,4,4,38,9800.0,372400.0,Bank Transfer,Delivered
ORD-298543,2025-10-18,2025-10-18,BIZ-1017,2,4,34,10000.0,340000.0,Cash,Delivered
ORD-837010,2025-10-21,2025-10-21,BIZ-1034,2,5,34,9800.0,333200.0,Bank Transfer,Delivered
ORD-297340,2025-10-23,2025-10-23,BIZ-1048,4,5,16,9800.0,156800.0,POS,Delivered
ORD-437018,2025-10-06,2025-10-06,BIZ-1055,3,5,35,9500.0,332500.0,Bank Transfer,Cancelled
ORD-338777,2025-10-23,2025-10-23,BIZ-1058,2,2,14,10000.0,133000.0,Bank Transfer,Pending
ORD-766157,2025-10-05,2025-10-05,BIZ-1024,3,2,32,9800.0,313600.0,Bank Transfer,Delivered
ORD-411132,2025-10-26,2025-10-26,BIZ-1012,3,4,36,10000.0,360000.0,POS,Pending
ORD-631265,2025-10-19,2025-10-19,BIZ-1018,4,2,31,10500.0,325500.0,POS,Cancelled
ORD-328860,2025-10-20,2025-10-20,BIZ-1025,3,5,5,9500.0,47500.0,Bank Transfer,Pending
ORD-964517,2025-10-13,2025-10-13,BIZ-1039,3,5,7,10500.0,73500.0,Cash,Pending
ORD-352466,2025-10-11,2025-10-11,BIZ-1031,2,1,20,10000.0,200000.0,Cash,Cancelled
ORD-786651,2025-10-16,2025-10-16,BIZ-1004,1,1,8,10000.0,80000.0,Cash,Pending
ORD-816734,2025-10-27,2025-10-27,BIZ-1013,1,4,14,10000.0,140000.0,POS,Cancelled
ORD-890937,2025-10-08,2025-10-08,BIZ-1024,4,3,21,10000.0,210000.0,Cash,Cancelled
ORD-164612,2025-10-05,2025-10-05,BIZ-1010,1,3,21,10000.0,220500.0,Bank Transfer,Cancelled
ORD-460944,2025-10-02,2025-10-02,BIZ-1019,1,3,27,9800.0,264600.0,Bank Transfer,Delivered
ORD-163338,2025-10-28,2025-10-28,BIZ-1016,4,4,17,9800.0,166600.0,Bank Transfer,Cancelled
ORD-957424,2025-10-19,2025-10-19,BIZ-1020,3,5,40,10000.0,380000.0,Cash,Pending
ORD-806776,2025-10-13,2025-10-13,BIZ-1042,2,4,21,9500.0,199500.0,POS,Delivered
ORD-850895,2025-10-23,2025-10-23,BIZ-1027,3,3,20,9800.0,196000.0,Cash,Cancelled
ORD-880422,2025-10-14,2025-10-14,BIZ-1042,4,3,15,9800.0,147000.0,POS,Cancelled
ORD-433864,2025-10-21,2025-10-21,BIZ-1019,3,5,6,10500.0,63000.0,POS,Cancelled
ORD-479039,2025-10-18,2025-10-18,BIZ-1040,4,4,6,9500.0,57000.0,Bank Transfer,Cancelled
ORD-734919,2025-10-21,2025-10-21,BIZ-1001,1,3,18,9800.0,176400.0,POS,Delivered
ORD-169078,2025-10-21,2025-10-21,BIZ-1007,1,3,29,10000.0,290000.0,Bank Transfer,Cancelled
ORD-862470,2025-10-18,2025-10-18,BIZ-1025,1,4,3,10000.0,28500.0,POS,Pending
ORD-572684,2025-10-26,2025-10-26,BIZ-1049,3,1,13,10000.0,130000.0,Cash,Cancelled
ORD-950358,2025-10-11,2025-10-11,BIZ-1011,4,2,31,10000.0,294500.0,Cash,Delivered
ORD-623968,2025-10-15,2025-10-15,BIZ-1021,2,3,5,9500.0,47500.0,Cash,Delivered
ORD-612845,2025-10-10,2025-10-10,BIZ-1043,1,5,2,10500.0,21000.0,Cash,Cancelled
ORD-881156,2025-10-10,2025-10-10,BIZ-1046,2,5,31,9800.0,303800.0,Bank Transfer,Pending
ORD-715754,2025-10-06,2025-10-06,BIZ-1028,4,1,21,10000.0,210000.0,Cash,Delivered
ORD-824424,2025-10-06,2025-10-06,BIZ-1042,4,5,5,9500.0,47500.0,POS,Delivered
ORD-587529,2025-10-11,2025-10-11,BIZ-1048,1,1,26,10500.0,273000.0,POS,Cancelled
ORD-440124,2025-10-27,2025-10-27,BIZ-1018,2,2,2,9500.0,19000.0,POS,Delivered
ORD-987600,2025-10-28,2025-10-28,BIZ-1048,2,5,3,9500.0,28500.0,Cash,Cancelled
ORD-522829,2025-10-29,2025-10-29,BIZ-1048,2,3,7,10500.0,73500.0,Bank Transfer,Cancelled
ORD-586950,2025-10-14,2025-10-14,BIZ-1036,2,4,34,9500.0,323000.0,POS,Cancelled
ORD-248984,2025-10-14,2025-10-14,BIZ-1045,1,5,40,9500.0,380000.0,Cash,Pending
ORD-504293,2025-10-23,2025-10-23,BIZ-1025,4,4,12,9800.0,117600.0,Cash,Delivered
ORD-125668,2025-10-13,2025-10-13,BIZ-1023,3,1,17,10500.0,178500.0,Bank Transfer,Pending
ORD-926556,2025-10-27,2025-10-27,BIZ-1013,2,1,13,9500.0,123500.0,POS,Delivered
ORD-762902,2025-10-10,2025-10-10,BIZ-1045,1,3,34,9500.0,323000.0,Bank Transfer,Delivered
ORD-483474,2025-10-05,2025-10-05,BIZ-1055,3,5,38,9800.0,372400.0,Cash,Delivered
ORD-929816,2025-10-01,2025-10-01,BIZ-1015,1,5,15,9500.0,142500.0,POS,Delivered
ORD-281172,2025-10-25,2025-10-25,BIZ-1007,2,3,6,10500.0,63000.0,Cash,Pending
ORD-292843,2025-10-05,2025-10-05,BIZ-1054,4,2,38,9800.0,372400.0,POS,Cancelled
ORD-117185,2025-10-07,2025-10-07,BIZ-1001,1,2,27,9500.0,256500.0,POS,Pending
ORD-257181,2025-10-12,2025-10-12,BIZ-1043,4,4,9,9800.0,88200.0,POS,Delivered
ORD-307362,2025-10-09,2025-10-09,BIZ-1025,1,2,24,10000.0,240000.0,Cash,Cancelled
ORD-511284,2025-10-01,2025-10-01,BIZ-1007,3,2,33,9800.0,323400.0,Bank Transfer,Delivered
ORD-970085,2025-10-05,2025-10-05,BIZ-1018,3,3,26,10500.0,273000.0,Bank Transfer,Cancelled
ORD-676012,2025-10-29,2025-10-29,BIZ-1019,2,4,16,9800.0,156800.0,POS,Pending
ORD-299172,2025-10-09,2025-10-09,BIZ-1050,4,4,34,10500.0,357000.0,Bank Transfer,Cancelled
ORD-858885,2025-10-15,2025-10-15,BIZ-1016,3,3,32,10000.0,320000.0,Bank Transfer,Pending
ORD-556243,2025-10-15,2025-10-15,BIZ-1034,3,1,17,10000.0,161500.0,POS,Delivered
ORD-267584,2025-10-29,2025-10-29,BIZ-1001,4,3,16,9500.0,152000.0,POS,Delivered
ORD-798130,2025-10-15,2025-10-15,BIZ-1043,4,2,12,9800.0,117600.0,POS,Cancelled
ORD-211161,2025-10-02,2025-10-02,BIZ-1047,1,4,35,10000.0,350000.0,POS,Delivered
ORD-438986,2025-10-03,2025-10-03,BIZ-1041,3,5,12,10500.0,126000.0,Cash,Cancelled
ORD-737343,2025-10-22,2025-10-22,BIZ-1017,2,2,23,9800.0,225400.0,Cash,Cancelled
ORD-346575,2025-10-09,2025-10-09,BIZ-1048,1,2,34,9800.0,333200.0,Bank Transfer,Pending
ORD-618239,2025-10-16,2025-10-16,BIZ-1043,4,4,11,10000.0,110000.0,POS,Delivered
ORD-536569,2025-10-25,2025-10-25,BIZ-1011,1,2,22,10500.0,231000.0,Bank Transfer,Cancelled
ORD-422969,2025-10-15,2025-10-15,BIZ-1009,3,4,25,10500.0,262500.0,POS,Cancelled
ORD-455027,2025-10-19,2025-10-19,BIZ-1016,4,4,18,10500.0,189000.0,Bank Transfer,Pending
ORD-817286,2025-10-19,2025-10-19,BIZ-1048,3,5,5,9800.0,49000.0,Cash,Pending
ORD-741337,2025-10-19,2025-10-19,BIZ-1007,3,2,7,9800.0,68600.0,Cash,Delivered
ORD-235715,2025-10-04,2025-10-04,BIZ-1053,2,5,19,10500.0,199500.0,Cash,Delivered
ORD-457666,2025-10-16,2025-10-16,BIZ-1015,4,4,14,10500.0,147000.0,Cash,Delivered
ORD-821959,2025-10-22,2025-10-22,BIZ-1053,4,3,9,10500.0,94500.0,Bank Transfer,Cancelled
ORD-487519,2025-10-26,2025-10-26,BIZ-1023,2,4,27,9800.0,264600.0,POS,Delivered
ORD-596524,2025-10-17,2025-10-17,BIZ-1051,4,5,27,9500.0,256500.0,Cash,Pending
ORD-568795,2025-10-02,2025-10-02,BIZ-1046,2,2,5,10500.0,52500.0,Cash,Pending
ORD-358064,2025-10-12,2025-10-12,BIZ-1035,4,5,16,9800.0,156800.0,Cash,Delivered
ORD-442046,2025-10-07,2025-10-07,BIZ-1024,2,2,33,10000.0,330000.0,Cash,Pending
ORD-427718,2025-10-21,2025-10-21,BIZ-1007,4,5,29,10500.0,304500.0,POS,Delivered
ORD-599318,2025-10-20,2025-10-20,BIZ-1000,2,2,40,10000.0,400000.0,Cash,Delivered
ORD-681955,2025-10-24,2025-10-24,BIZ-1033,4,5,35,9800.0,343000.0,Cash,Cancelled
ORD-932378,2025-10-11,2025-10-11,BIZ-1003,1,3,37,9800.0,362600.0,Bank Transfer,Pending
ORD-303819,2025-10-10,2025-10-10,BIZ-1052,2,5,9,10000.0,90000.0,Bank Transfer,Delivered
ORD-437466,2025-10-28,2025-10-28,BIZ-1048,4,4,23,10500.0,241500.0,Bank Transfer,Delivered
ORD-700073,2025-10-24,2025-10-24,BIZ-1015,2,4,31,9800.0,303800.0,Cash,Delivered
ORD-340047,2025-10-30,2025-10-30,BIZ-1013,4,3,1,9800.0,9800.0,Bank Transfer,Delivered
ORD-738988,2025-10-22,2025-10-22,BIZ-1010,3,2,38,10000.0,380000.0,POS,Cancelled
ORD-959472,2025-10-08,2025-10-08,BIZ-1014,1,3,2,10000.0,20000.0,Cash,Delivered
ORD-690660,2025-10-08,2025-10-08,BIZ-1040,3,3,11,10500.0,115500.0,Cash,Pending
ORD-120339,2025-10-15,2025-10-15,BIZ-1010,4,4,8,9500.0,76000.0,POS,Cancelled
ORD-200225,2025-10-10,2025-10-10,BIZ-1006,4,2,30,9500.0,285000.0,POS,Delivered
ORD-255561,2025-10-12,2025-10-12,BIZ-1024,1,5,6,10000.0,58800.0,Bank Transfer,Delivered
ORD-185257,2025-10-19,2025-10-19,BIZ-1051,2,2,31,10000.0,310000.0,Cash,Delivered
ORD-585164,2025-10-16,2025-10-16,BIZ-1019,2,3,5,10500.0,52500.0,Cash,Pending
ORD-863181,2025-10-19,2025-10-19,BIZ-1049,2,3,21,10500.0,220500.0,Bank Transfer,Cancelled
ORD-571319,2025-10-08,2025-10-08,BIZ-1001,3,3,10,9500.0,95000.0,POS,Cancelled
ORD-302565,2025-10-12,2025-10-12,BIZ-1018,4,1,1,10000.0,10000.0,Cash,Pending
ORD-389627,2025-10-24,2025-10-24,BIZ-1010,2,4,31,9800.0,303800.0,Bank Transfer,Cancelled
ORD-481453,2025-10-22,2025-10-22,BIZ-1040,3,3,26,9500.0,247000.0,Cash,Delivered
ORD-161888,2025-10-26,2025-10-26,BIZ-1022,2,2,27,9500.0,256500.0,Bank Transfer,Pending
ORD-334181,2025-10-15,2025-10-15,BIZ-1038,3,2,25,10500.0,262500.0,Cash,Pending
ORD-443109,2025-10-19,2025-10-19,BIZ-1030,4,4,24,10500.0,252000.0,POS,Delivered
ORD-750801,2025-10-11,2025-10-11,BIZ-1005,1,3,19,9800.0,186200.0,POS,Pending
ORD-253218,2025-10-15,2025-10-15,BIZ-1010,2,5,22,10500.0,231000.0,Cash,Pending
ORD-435581,2025-10-24,2025-10-24,BIZ-1061,1,5,2,10500.0,21000.0,Bank Transfer,Pending
ORD-429429,2025-10-15,2025-10-15,BIZ-1009,1,2,2,10000.0,20000.0,POS,Cancelled
ORD-662361,2025-10-19,2025-10-19,BIZ-1042,4,3,11,10000.0,110000.0,Cash,Cancelled
ORD-950110,2025-10-07,2025-10-07,BIZ-1019,4,5,4,10000.0,38000.0,POS,Cancelled
ORD-726615,2025-10-20,2025-10-20,BIZ-1009,3,5,3,10000.0,30000.0,POS,Delivered
ORD-409979,2025-10-19,2025-10-19,BIZ-1036,1,5,13,10500.0,136500.0,POS,Pending
ORD-871222,2025-10-23,2025-10-23,BIZ-1022,3,2,17,10000.0,170000.0,POS,Pending
ORD-648931,2025-10-27,2025-10-27,BIZ-1016,4,4,8,9800.0,78400.0,Bank Transfer,Delivered
ORD-396176,2025-10-24,2025-10-24,BIZ-1038,3,5,39,9800.0,382200.0,Cash,Delivered
ORD-494273,2025-10-08,2025-10-08,BIZ-1042,3,2,5,9800.0,49000.0,Cash,Cancelled
ORD-958350,2025-10-13,2025-10-13,BIZ-1022,4,4,21,10000.0,210000.0,Bank Transfer,Pending
ORD-412661,2025-10-26,2025-10-26,BIZ-1011,4,1,12,10000.0,120000.0,POS,Pending
ORD-251057,2025-10-08,2025-10-08,BIZ-1010,3,3,9,9800.0,88200.0,POS,Delivered
ORD-130221,2025-10-09,2025-10-09,BIZ-1019,4,2,27,10000.0,270000.0,Cash,Cancelled
ORD-899406,2025-10-20,2025-10-20,BIZ-1051,3,4,5,10000.0,50000.0,Cash,Delivered
ORD-486538,2025-10-13,2025-10-13,BIZ-1038,4,3,16,10500.0,168000.0,Cash,Pending
ORD-254785,2025-10-14,2025-10-14,BIZ-1028,1,2,32,10000.0,320000.0,POS,Delivered
ORD-500576,2025-10-14,2025-10-14,BIZ-1015,4,1,18,10500.0,189000.0,Cash,Delivered
ORD-722691,2025-10-17,2025-10-17,BIZ-1023,4,5,38,10500.0,399000.0,Cash,Pending
ORD-429344,2025-10-14,2025-10-14,BIZ-1030,1,1,38,9500.0,361000.0,POS,Pending
ORD-386840,2025-10-04,2025-10-04,BIZ-1030,3,2,22,10000.0,220000.0,POS,Cancelled
ORD-307388,2025-10-14,2025-10-14,BIZ-1009,2,2,40,10000.0,400000.0,POS,Cancelled
ORD-575354,2025-10-22,2025-10-22,BIZ-1008,4,3,34,9800.0,333200.0,Cash,Cancelled
ORD-714969,2025-10-09,2025-10-09,BIZ-1022,1,3,18,9500.0,171000.0,Cash,Pending
ORD-117779,2025-10-04,2025-10-04,BIZ-1006,4,4,18,10500.0,189000.0,POS,Pending
ORD-442399,2025-10-04,2025-10-04,BIZ-1029,1,4,34,10500.0,357000.0,Cash,Delivered
ORD-486737,2025-10-17,2025-10-17,BIZ-1053,2,4,35,9800.0,343000.0,POS,Cancelled
ORD-972210,2025-10-05,2025-10-05,BIZ-1001,3,5,40,10000.0,400000.0,Cash,Pending
ORD-676850,2025-10-22,2025-10-22,BIZ-1033,1,3,30,10000.0,300000.0,Bank Transfer,Pending
ORD-555354,2025-10-01,2025-10-01,BIZ-1054,2,5,9,10000.0,90000.0,Cash,Cancelled
ORD-514751,2025-10-20,2025-10-20,BIZ-1008,4,4,10,10500.0,105000.0,Bank Transfer,Cancelled
ORD-742863,2025-10-06,2025-10-06,BIZ-1032,4,2,22,10000.0,220000.0,POS,Pending
ORD-136211,2025-10-26,2025-10-26,BIZ-1034,4,5,18,10000.0,171000.0,Bank Transfer,Cancelled
ORD-439753,2025-10-20,2025-10-20,BIZ-1042,2,3,16,9500.0,152000.0,Bank Transfer,Delivered
ORD-696146,2025-10-17,2025-10-17,BIZ-1007,3,2,29,9800.0,284200.0,Cash,Pending
ORD-636565,2025-10-02,2025-10-02,BIZ-1009,3,5,34,9500.0,323000.0,POS,Pending
ORD-852112,2025-10-02,2025-10-02,BIZ-1005,3,3,31,10000.0,325500.0,Cash,Delivered
ORD-620803,2025-10-22,2025-10-22,BIZ-1056,1,2,7,10000.0,68600.0,Cash,Pending
ORD-171192,2025-10-02,2025-10-02,BIZ-1050,2,3,29,10500.0,304500.0,Bank Transfer,Delivered
ORD-207220,2025-10-05,2025-10-05,BIZ-1055,3,3,31,10500.0,325500.0,Bank Transfer,Pending
ORD-848529,2025-10-16,2025-10-16,BIZ-1009,4,1,27,10500.0,283500.0,Cash,Delivered
ORD-891317,2025-10-08,2025-10-08,BIZ-1046,1,4,15,10500.0,157500.0,Bank Transfer,Delivered
ORD-474426,2025-10-11,2025-10-11,BIZ-1006,4,2,13,9800.0,127400.0,Cash,Cancelled
ORD-532686,2025-10-11,2025-10-11,BIZ-1006,2,4,40,10500.0,420000.0,POS,Pending
ORD-172956,2025-10-11,2025-10-11,BIZ-1028,2,5,26,10500.0,273000.0,POS,Pending
ORD-671590,2025-10-15,2025-10-15,BIZ-1009,2,2,29,9500.0,275500.0,Cash,Pending
ORD-536577,2025-10-02,2025-10-02,BIZ-1006,2,5,18,9800.0,176400.0,Cash,Delivered
ORD-515225,2025-10-20,2025-10-20,BIZ-1010,4,3,9,9500.0,85500.0,Bank Transfer,Delivered
ORD-674721,2025-10-21,2025-10-21,BIZ-1032,3,2,35,9500.0,332500.0,POS,Cancelled
ORD-953922,2025-10-25,2025-10-25,BIZ-1024,1,4,16,10000.0,160000.0,Bank Transfer,Cancelled
ORD-266786,2025-10-07,2025-10-07,BIZ-1041,3,5,38,9800.0,372400.0,Bank Transfer,Pending
ORD-373421,2025-10-04,2025-10-04,BIZ-1035,2,5,21,9500.0,199500.0,Cash,Cancelled
ORD-159259,2025-10-07,2025-10-07,BIZ-1059,3,4,28,10500.0,294000.0,Bank Transfer,Cancelled
ORD-684774,2025-10-20,2025-10-20,BIZ-1033,1,4,11,9800.0,107800.0,Cash,Delivered
ORD-774132,2025-10-01,2025-10-01,BIZ-1043,2,4,20,9500.0,190000.0,Cash,Cancelled
ORD-336474,2025-10-26,2025-10-26,BIZ-1051,2,2,30,10000.0,300000.0,Cash,Pending
ORD-144224,2025-10-15,2025-10-15,BIZ-1043,3,2,34,10500.0,357000.0,Cash,Pending
ORD-343967,2025-10-07,2025-10-07,BIZ-1046,1,2,37,9800.0,362600.0,Bank Transfer,Pending
ORD-244360,2025-10-29,2025-10-29,BIZ-1035,1,4,28,10000.0,280000.0,Bank Transfer,Cancelled
ORD-438637,2025-10-16,2025-10-16,BIZ-1030,2,3,18,10000.0,180000.0,Cash,Pending
ORD-765143,2025-10-12,2025-10-12,BIZ-1020,1,5,6,10500.0,63000.0,Bank Transfer,Cancelled
ORD-120191,2025-10-21,2025-10-21,BIZ-1003,3,4,27,10000.0,270000.0,Bank Transfer,Delivered
ORD-403708,2025-10-16,2025-10-16,BIZ-1050,3,3,35,10000.0,350000.0,Bank Transfer,Cancelled
ORD-802170,2025-10-15,2025-10-15,BIZ-1028,2,1,12,10500.0,126000.0,Bank Transfer,Pending
ORD-535094,2025-10-22,2025-10-22,BIZ-1009,2,5,28,10000.0,280000.0,Cash,Cancelled
ORD-142079,2025-10-17,2025-10-17,BIZ-1034,3,2,5,9800.0,49000.0,POS,Pending
ORD-137754,2025-10-07,2025-10-07,BIZ-1051,1,3,27,10500.0,283500.0,Cash,Pending
ORD-711046,2025-10-07,2025-10-07,BIZ-1052,1,4,4,9500.0,38000.0,Cash,Cancelled
ORD-466353,2025-10-15,2025-10-15,BIZ-1037,1,5,14,10000.0,140000.0,POS,Pending
ORD-709834,2025-10-22,2025-10-22,BIZ-1036,4,2,12,10000.0,120000.0,POS,Cancelled
ORD-633881,2025-10-27,2025-10-27,BIZ-1053,4,1,28,9500.0,266000.0,Bank Transfer,Cancelled
ORD-272154,2025-10-27,2025-10-27,BIZ-1016,2,4,19,10500.0,199500.0,Bank Transfer,Cancelled
ORD-259651,2025-10-12,2025-10-12,BIZ-1054,4,5,17,9500.0,161500.0,POS,Delivered
ORD-758169,2025-10-17,2025-10-17,BIZ-1002,3,5,33,10000.0,330000.0,POS,Cancelled
ORD-395087,2025-10-23,2025-10-23,BIZ-1028,3,5,9,10000.0,90000.0,POS,Pending
ORD-492482,2025-10-08,2025-10-08,BIZ-1003,2,1,18,10500.0,189000.0,Bank Transfer,Delivered
ORD-267628,2025-10-16,2025-10-16,BIZ-1017,4,4,26,9500.0,247000.0,Bank Transfer,Cancelled
ORD-890806,2025-10-26,2025-10-26,BIZ-1045,1,3,23,10500.0,241500.0,Bank Transfer,Pending
ORD-450733,2025-10-19,2025-10-19,BIZ-1034,1,1,16,9500.0,152000.0,Cash,Cancelled
ORD-372988,2025-10-06,2025-10-06,BIZ-1013,2,2,18,10500.0,189000.0,POS,Pending
ORD-782059,2025-10-12,2025-10-12,BIZ-1021,3,5,18,9800.0,176400.0,Cash,Cancelled
ORD-130217,2025-10-09,2025-10-09,BIZ-1054,1,2,2,9500.0,19000.0,Bank Transfer,Cancelled
ORD-783051,2025-10-14,2025-10-14,BIZ-1003,4,3,23,9500.0,218500.0,Bank Transfer,Delivered
ORD-907420,2025-10-21,2025-10-21,BIZ-1012,3,4,22,9800.0,215600.0,Bank Transfer,Pending
ORD-293810,2025-10-13,2025-10-13,BIZ-1002,1,3,14,9800.0,137200.0,Bank Transfer,Delivered
ORD-506272,2025-10-04,2025-10-04,BIZ-1060,2,5,22,10000.0,220000.0,POS,Pending
ORD-878896,2025-10-25,2025-10-25,BIZ-1008,4,5,10,10000.0,100000.0,Cash,Pending
ORD-315569,2025-10-28,2025-10-28,BIZ-1044,1,2,29,9800.0,284200.0,POS,Cancelled
ORD-697905,2025-10-07,2025-10-07,BIZ-1013,3,4,19,9800.0,186200.0,POS,Cancelled
ORD-413115,2025-10-23,2025-10-23,BIZ-1019,2,3,23,9500.0,218500.0,POS,Pending
ORD-806956,2025-10-25,2025-10-25,BIZ-1047,3,5,34,9800.0,333200.0,Cash,Delivered
ORD-722076,2025-10-07,2025-10-07,BIZ-1028,4,2,33,9800.0,323400.0,Bank Transfer,Cancelled
ORD-478471,2025-10-25,2025-10-25,BIZ-1002,2,5,5,10500.0,52500.0,Cash,Cancelled
ORD-779299,2025-10-14,2025-10-14,BIZ-1034,2,5,2,10500.0,21000.0,Cash,Delivered
ORD-694381,2025-10-19,2025-10-19,BIZ-1047,4,4,21,10500.0,220500.0,Bank Transfer,Delivered
ORD-984539,2025-10-27,2025-10-27,BIZ-1036,4,5,29,9500.0,275500.0,POS,Pending
ORD-635926,2025-10-08,2025-10-08,BIZ-1010,3,2,22,9500.0,209000.0,Bank Transfer,Pending
ORD-112960,2025-10-01,2025-10-01,BIZ-1034,3,5,22,9800.0,215600.0,Cash,Cancelled
ORD-289707,2025-10-07,2025-10-07,BIZ-1014,2,2,4,10500.0,42000.0,POS,Delivered
ORD-316376,2025-10-26,2025-10-26,BIZ-1006,2,3,26,10000.0,260000.0,Cash,Delivered
ORD-507446,2025-10-15,2025-10-15,BIZ-1023,3,2,40,9800.0,392000.0,Cash,Cancelled
